Batch size: 128
Timestamp: 2025-08-31T18:44:04.856Z
Sender: 0x24eaF36F9e9faACd8e6212Dd86b78e4d7dADba80
Contract L1: 0xd0e74390a62a4544fafc66941996833d785b3fb0
L2 target: 0x641613d937708a00b3f1e3b327cd96fdf7bef393fe381755d16385257d6909e
Selector: 0x5421de947699472df434466845d68528f221a52fce7ad2934c5dae2e1f1cdc
Value per tx (wei): 10000

tx_hash, status, block_L1
0x676fbac7384604e326a53fd7d29d9912edd932a7bbf3b7cfc4271eb6aedf468a, SUCCESS, 9105366
0x573d3d519d335b5316620cefbe7aecc833d1ff278d3b8bcf50993324e41c2781, SUCCESS, 9105366
0x692c7cc52a0b63acd9b9e9a844cd3dd701bc8a6928260fe2397162d6556a001d, SUCCESS, 9105366
0xa84015eaf80824e57bf4b20c994db8853e40b5d0855a758ef1637ba25b979a6a, SUCCESS, 9105366
0x4295f6c15bd88c0b53d7f8052e72fd799c313b8730c60cb8c9fc891ca43227af, SUCCESS, 9105366
0xd6f571c038ab63e8263a6e861e8b4764767f9b15cb5c1cce13bc5cd9b8b91af9, SUCCESS, 9105366
0x756bd8a542ca0ff00429dbed09f6bacd7909a6d2ed9717880955fdec8a5ca9fa, SUCCESS, 9105367
0xb2ad7dadf3433fa208a0b1fc44d5842f340bfb469d243b5c01e1ff7da8e54b81, SUCCESS, 9105367
0x71cc7436a033d84740027fcf6c8770ec81e49966f3596a648a20117512b1f932, SUCCESS, 9105367
0xf92612cdd8b8c26531fcb6e98c3d2ea6a5485983b32274c9fc7ef9bb923097a9, SUCCESS, 9105367
0xe40524ef849c45e2e09b4273a8bb9213cdf037492d0ef44ac0208d05730af3bc, SUCCESS, 9105367
0x8646940921ee1f1ddc1abc1a7361cd8c91d744960d5bde37ab85b5bd0d4e548d, SUCCESS, 9105367
0x3032b1cd7a445423373724ed62ef7520b82264c67ff6e6326aa6751d725eb4a8, SUCCESS, 9105367
0x34e13e831b25c7d5ac9cfcd95624778a660c9a6984a2d57f1f885a0e06f872d1, SUCCESS, 9105367
0xe4bda01fba030793e6634606b69f5592290e49c4c980c9a425bb37c11014f16b, SUCCESS, 9105367
0x5157a2a7e67fb57c0f5994550f360922f98fb69dcb6f725c72bede6c2f2eaea9, SUCCESS, 9105367
0x932fbb931daedaef2af6bda55714629650bb50923a4118c53543ecffd7ea6a3b, SUCCESS, 9105368
0x584ce7ce09548c5d4d311a63d93b825e3a734b30c68a2fe9584720c5f06d3fc2, SUCCESS, 9105368
0x79a2a227fa545fa650359d6a40fb9f20afa9e9fb4b7d9d2cea1c582505cfdbbd, SUCCESS, 9105368
0xe879ce6dd261ab94d7e9658066d94b8b0502ded722fcaf97dff9348d65210f6f, SUCCESS, 9105368
0x05fbb2d925ac8c08aa5b871e6c240c9c055f4d4665168057829bb3c1ad875a0a, SUCCESS, 9105368
0xdebb02e9a8276c841e399e7d0d3aa5de4a81b70185fd6641340848034794790c, SUCCESS, 9105368
0x3aab52893517030d0a297ff851b13d4b29ffd67a47178add6ee0e679f4fa3c15, SUCCESS, 9105368
0x72ed48ea2c213e2ced966f50a0d225bd0f73f38fb0868b49d58ec73cf3eed7c2, SUCCESS, 9105368
0xde5a066cbdd25e43f010e39941057f1ef0570c7d90d2524559336b8904d1832c, SUCCESS, 9105368
0x7a4430cbc0b94491f91a5b03af84c641e13c0261a5a9d5bb5b5ebf622f7d9353, SUCCESS, 9105368
0xe042a6af7ed3e5e42a0d17bac8e59c649dc131aa4bc55a93d9f5ce567a91e757, SUCCESS, 9105368
0x3b5709b8eb44b800cd5ccd526afaf2b1657a51b1526b667ad4817dba59740a0a, SUCCESS, 9105368
0x3790e53aada965991c3496c874af94a3e2dc9aed0dde6d2cc9d3eb8ad63e0d44, SUCCESS, 9105368
0x693fb78cbc0cb9fda6bcae01690e43e480c28f00c6690c31f951e2f76f4cdf27, SUCCESS, 9105368
0xb5aae5e29b0041390fee2ccc489d33e6debc8abe23e5df76d4fb2b5000bb5311, SUCCESS, 9105369
0x2fd3983bb5b19da1f3927603650fbe1fe9b91c19a81d27e0adad3d17031a7d22, SUCCESS, 9105369
0x7c14e08a8a2bbca8d0ceed4d21832991510c37df20edc62dd9c59b4bd2edee7c, SUCCESS, 9105369
0x5e4a865e0c5314bb8d921122f72ee4dafa22b06400aa2c86323dbf95d028f81c, SUCCESS, 9105369
0x56f38813f5e683a38653c25c79abdd5f84b5a91f98b36ae7292a7e0f67adeb22, SUCCESS, 9105369
0x23cb2070c5dc8b135b86251a0fede598f40e7ff7ea4e9bc0fa7de43a41c12cbc, SUCCESS, 9105369
0x7315dc0253b0785a20f1ae0de949bde02419acf69ce5dec84fb9df8da994799d, SUCCESS, 9105369
0x84cdb96e2a0c5ca1f460527a122355ea89ed7dfe7a097bfcb3e484eb4b2298a0, SUCCESS, 9105369
0x62e05e70a43d0ce2508e74a3346cef2459610648f3de3d5a655378be53eef4f3, SUCCESS, 9105369
0x97596061ddd0eb654a31f2961ea5f73863b37773ec85daddd04d94f55b4bb0eb, SUCCESS, 9105369
0xfceaf838ff0187d9d410e8093d75098e38564df763b1730243d70c7c33a864a2, SUCCESS, 9105369
0x1891f82d6600909b124063618ab9145f363d0d5deb3e32f48d359b69b21959f1, SUCCESS, 9105370
0x9bd45ed69207952a64f80d10bb5d972a49c474c017d6d20c9df5479551c08942, SUCCESS, 9105370
0x9c2992756b17cfc3935b7c950a2ca28db7570e5b0ff14fe32bc3964c973d3feb, SUCCESS, 9105370
0x9fc250ace2016424d4d33bfda88722ecaf35cb6ce0e0c0803c836ef2b2990e9c, SUCCESS, 9105370
0x9c5ef53efc3a285d68de8d406082c2189094deb0b5efc953b5dbffafd7d7b427, SUCCESS, 9105370
0xfa1e0f98854de5ec3d0a8a1497a28650de7ae93775482e25b94e79c6b80803b5, SUCCESS, 9105370
0x6599d2a74537dfc5de5735fc5f8b19615c7fd4632815b0a6201d3f23b3ee3da0, SUCCESS, 9105370
0xc9a4bed90bde3d03fd98462730e094fab1b6705c2257da0a771fdad5c49a218f, SUCCESS, 9105370
0xeceaa765351da15696bb81c034280129dce497797100aec636a505eb20fc3d89, SUCCESS, 9105370
0xda73be92f1c21af054554a9ebe19ada0082dd157da058991a562aa54a80dbeec, SUCCESS, 9105370
0x947c3838a108aa79065d35b3c9cba3d1e57b91cf8e3d4683869fe3616a8aad4c, SUCCESS, 9105370
0xffee29bbbba7394e8af0d13919edb578794e5b360a32ef74faa9e581314c4d05, SUCCESS, 9105370
0x015f8589f1ab8d1f9c17d324c33dbf69ad2953c3603ef7afaee62f467c73b535, SUCCESS, 9105371
0xc4f7019d2f06855d4888443d9775e077598a5f7f6721e9b11b188aa0cb6b0db8, SUCCESS, 9105371
0x5d059f0a3b4742b49233082de2357267f379ff7b96591911c54230ffccb8ded1, SUCCESS, 9105371
0xb71a102db20170fda703c61571d4792c084979349db1a6df6f5ac06a9a48a183, SUCCESS, 9105371
0xfc35d206e690846242a2e359d832ed3108ab13b210784c63d53a6135cd315e8c, SUCCESS, 9105371
0xd411ecb9d3a58920e71f6bacf536a9fc2dc353ab5da8af02ae8bd79ef52da1f1, SUCCESS, 9105371
0x10052718a38ea8887a7a30c3d2c4ca03750e692686a8cad4c82f159aa9176497, SUCCESS, 9105371
0xbae19385395a5d86eddfd3e05ce6fd9d3c860a8c8350f377057c62912fcb7eed, SUCCESS, 9105371
0xa4f0940abc8999e14d224d587d65ab841bea437e8164de650e8304df995b015d, SUCCESS, 9105371
0x9244fa6f390a9eedfb4ac4090375c61643f76d062a5e62a743cda5e0d6046465, SUCCESS, 9105371

--- Analisi L1 ---
Confermate: 128/128
Blocchi unici: 12, Intervallo: 12
  Blocco 9105360: 8 tx
  Blocco 9105361: 12 tx
  Blocco 9105362: 9 tx
  Blocco 9105363: 15 tx
  Blocco 9105364: 8 tx
  Blocco 9105365: 12 tx
  Blocco 9105366: 7 tx
  Blocco 9105367: 10 tx
  Blocco 9105368: 14 tx
  Blocco 9105369: 11 tx
  Blocco 9105370: 12 tx
  Blocco 9105371: 10 tx
Durata batch (s): 144.1
